WAVE,INTENSITY_RAW,INTENSITY_MED,INTENSITY_CORR,INTENSITY_SNV
2024,1326.671339742742,1325.7922729625545,33.32823559069175,0.15033462986057686
2025,1321.1500232720591,1321.1500232720591,31.524203739996665,0.14219713155847896
2026,1315.9776887132357,1320.2664590099375,33.47157840688374,0.15098121042007798
2027,1310.805354154412,1315.9776887132357,32.00643489396725,0.14437234548008596
2028,1309.1706916194328,1314.7185753146853,33.56360318997076,0.15139630925319061
2029,1314.7185753146853,1314.702351745213,36.35628357373116,0.16399333289908488
2030,1320.2664590099375,1310.805354154412,35.26077983616642,0.15905181271420554
2031,1314.702351745213,1309.1706916194328,36.42016899064174,0.16428150268468947
2032,1302.123007120766,1302.123007120766,32.159062250218994,0.14506080608119656
2033,1289.543662496319,1296.8028026236161,29.617930110488942,0.13359844832709572
2034,1289.576406016949,1296.8028026236161,32.38946589673219,0.14610009442944602
2035,1291.0573603279292,1296.8028026236161,35.153434242139156,0.15856760585898955
2036,1292.1316755420353,1296.8028026236161,37.90980457917203,0.17100084473385527
2037,1291.3905582853981,1294.2176837583147,38.07342777852273,0.17173890460036323
2038,1290.649441028761,1293.103792405765,39.70062025916923,0.1790787284750612
2039,1292.3531679372693,1292.3531679372693,41.68339173966433,0.1880224727608178
2040,1296.8028026236161,1292.1316755420353,44.18757806416693,0.19931817796465065
2041,1301.252437309963,1292.1316755420353,46.905510518667825,0.21157803397838798
2042,1300.0567360487446,1292.1316755420353,49.61566798237868,0.22380281911777886
2043,1297.088058057607,1292.1316755420353,52.31802204151404,0.23599240521594478
2044,1294.2176837583147,1291.9899010532151,54.8707701065689,0.24750715925815522
2045,1293.103792405765,1291.9899010532151,57.557433368921465,0.25962596842844743
2046,1291.9899010532151,1291.9899010532151,60.23620986922174,0.2717092025545491
2047,1286.4930015304997,1286.4930015304997,57.4101729312506,0.25896171654118105
2048,1272.7479627134949,1272.7479627134949,46.3280559482464,0.20897329305625156
2049,1259.00292389649,1262.9250287564766,39.1600765588837,0.17664048247536424
2050,1256.230987305699,1259.6287437430578,38.51075265202303,0.1737115584724125
2051,1259.5780080310878,1259.5780080310878,41.09895871285903,0.18538625391496666
2052,1262.9250287564766,1259.00292389649,43.154771467992305,0.1946594675768444
2053,1259.6287437430578,1256.230987305699,43.005661659097086,0.1939868736776605
2054,1255.9084179378008,1255.9084179378008,45.29782406626873,0.2043261965057498
2055,1249.339999296035,1249.339999296035,41.33601762072931,0.18645556234183747
