2239.207,101.49087,2239.207,95.4617
2241.778,87.42303,2241.778,93.45221
2244.347,97.47136,2244.347,85.41302
2246.914,102.49575,2246.914,109.52979
2249.48,106.51518,2249.48,94.45683
2252.044,102.4958,2252.044,100.48607
2254.606,97.47138,2254.606,108.52487
2257.166,104.50557,2257.166,102.49584
2259.724,85.41319,2259.724,75.36457
2262.281,94.45692,2262.281,84.40829
2264.836,105.51051,2264.836,88.42782
2267.389,90.43745,2267.389,74.35965
2269.941,90.43735,2269.941,89.43249
2272.49,88.42772,2272.49,87.42286
2275.038,92.4472,2275.038,87.42289
2277.585,83.4035,2277.585,80.38891
2280.129,77.37429,2280.129,93.45209
2282.672,94.457,2282.672,96.46672
2285.213,90.43751,2285.213,90.43751
2287.752,87.42285,2287.752,79.38396
2290.29,85.41306,2290.29,89.43251
2292.826,79.38404,2292.826,87.42294
2295.36,75.36446,2295.36,78.37904
2297.892,82.39852,2297.892,78.37908
2300.423,77.3742,2300.423,82.39851
2302.952,76.36942,2302.952,81.39373
2305.479,80.38885,2305.479,84.4083
2308.004,68.33044,2308.004,79.38392
2310.528,86.41812,2310.528,78.37921
2313.05,82.39862,2313.05,77.3743
2315.57,66.3209,2315.57,66.3209
2318.089,80.38884,2318.089,72.34994
2320.606,75.36459,2320.606,74.35972
2323.121,83.40347,2323.121,76.36943
2325.634,93.45205,2325.634,80.38884
2328.146,73.35486,2328.146,69.33541
2330.656,89.43265,2330.656,78.37916
